,Episode,Training_Accuracy,Validation_Accuracy
2109,,0.0,0.6666666666666666
2110,,0.2608695652173913,0.0
2111,,0.0,0.12244897959183673
2112,,0.0,0.4444444444444444
2113,,0.0,0.25
2114,,0.0,0.0
2115,,0.7368421052631579,0.0
2116,,0.5238095238095238,0.0
2117,,0.0,0.0
2118,,0.0,0.0
2119,,0.36,0.4444444444444444
2120,,0.6428571428571429,0.0
2121,,0.0,0.3684210526315789
2122,,0.0,0.0
2123,,0.0,0.0
2124,,0.0,0.0
2125,,0.0,0.0
2126,,0.6,0.16666666666666666
2127,,0.0,0.16666666666666666
2128,,0.0,0.0
2129,,0.0,0.0
2130,,0.0,0.0
2131,,0.47058823529411764,0.0
2132,,0.0,0.0
2133,,0.0,0.0
2134,,0.058823529411764705,0.1875
2135,,0.0,0.0
2136,,0.9583333333333334,0.0
2137,,0.0,0.0
2138,,0.0,0.0
2139,,0.0,0.0
2140,,0.0,0.0
2141,,0.0,0.0
2142,,0.0,0.0
2143,,0.0,0.0
2144,,0.0,0.0
2145,,0.4827586206896552,0.3630000000000109
2146,,0.9615384615384616,0.0
2147,,0.8076923076923077,0.55
2148,,0.0,0.0
2149,,0.0,0.3125
2150,,0.0,0.0
2151,,0.125,0.7291666666666666
2152,,0.75,0.4090909090909091
2153,,0.0,0.0
2154,,0.0,0.0
2155,,0.0,0.05
2156,,0.16888888888893738,0.03333333333333333
2157,,0.42857142857142855,0.0
2158,,0.0,0.0
2159,,0.0,0.0
2160,,0.0,0.06557377049180328
2161,,0.043478260869565216,0.15384615384615385
2162,,0.3333333333333333,0.8571428571428571
2163,,0.0,0.0
2164,,0.025263157894713867,0.0
2165,,0.6842105263157895,0.30952380952380953
2166,,0.0,0.25
2167,,0.0,0.0
2168,,0.5555555555555556,0.0
2169,,0.0,0.34210526315789475
2170,,0.0,0.0
2171,,0.0,0.0
2172,,0.9047619047619048,0.0
2173,,0.46551724137931033,0.15384615384615385
2174,,0.11764705882352941,0.3
2175,,0.0,0.08
2176,,0.0,0.14285714285714285
2177,,0.6,0.0
2178,,0.7045454545454546,0.11538461538461539
2179,,0.0,0.08333333333333333
2180,,0.0851063829787234,0.0
2181,,0.0,0.0
2182,,0.0,0.0
2183,,0.0,0.0
2184,,0.0,0.0
2185,,0.07142857142857142,0.0
2186,,0.0,0.375
2187,,0.36363636363636365,0.0
2188,,0.0,0.0
2189,,0.0,0.0
2190,,0.0,0.0
2191,,0.6875,0.4
2192,,0.0,0.0
2193,,0.0,0.0
2194,,0.0,0.0
2195,,0.0,0.0
2196,,0.0,0.0
2197,,0.0,0.0
2198,,0.0,0.0
2199,,0.0,0.0
2200,,0.7916666666666666,0.35294117647058826
2201,,0.5769230769230769,0.0
2202,,0.0,0.0
2203,,0.0,0.3888888888888889
2204,,0.0,0.0
2205,,0.0,0.0
2206,,0.625,0.0
2207,,0.4230769230769231,0.0
2208,,0.0,0.0
2209,,0.16666666666666666,0.6470588235294118
2210,,0.0,0.7741935483870968
2211,,0.0,0.0
2212,,0.0,0.0
2213,,0.30434782608695654,0.0
2214,,0.15384615384615385,0.20512820512820512
2215,,0.0,0.0
2216,,0.0,0.0
2217,,0.0,0.0
2218,,0.0,0.0
2219,,0.0,0.5294117647058824
2220,,0.0,0.05
2221,,0.0,0.0
2222,,0.0,0.0
2223,,0.0,0.0
2224,,0.6538461538461539,0.0
2225,,0.0,0.0
2226,,0.0,0.0
2227,,0.0,0.0
2228,,0.0,0.0
2229,,0.0,0.0
2230,,0.0,0.058823529411764705
2231,,0.0,0.0
2232,,0.0,0.3333333333333333
2233,,0.0,0.0
2234,,0.0,0.1875
2235,,0.0,0.0
2236,,0.0,0.0
2237,,0.0,0.6666666666666666
2238,,0.25,0.09090909090909091
2239,,0.42857142857142855,0.0
2240,,0.0,0.8928571428571429
2241,,0.0,0.3125
2242,,0.0,0.0
2243,,0.0,0.29411764705882354
2244,,0.0,0.0
2245,,0.0,0.0
2246,,0.0,0.5
2247,,0.0,0.0
2248,,0.0,0.0
2249,,0.0,0.0
2250,,0.6875,0.0
2251,,0.0,0.0
2252,,0.0,0.6111111111111112
2253,,0.7619047619047619,0.0
2254,,0.1875,0.08823529411764706
2255,,0.3,0.0
2256,,0.0,0.37037037037037035
2257,,0.0,0.0
2258,,0.0,0.0
2259,,0.0,0.0
2260,,0.0,0.0
2261,,0.0,0.0
2262,,0.0,0.0
2263,,0.0,0.0
2264,,0.4583333333333333,0.0
2265,,0.0,0.0
2266,,0.0,0.0
2267,,0.0,0.0
2268,,0.0,0.0
2269,,0.0,0.3333333333333333
2270,,0.043478260869565216,0.42857142857142855
2271,,0.17647058823529413,0.0
2272,,0.027777777777777776,0.16666666666666666
2273,,0.0,0.6666666666666666
2274,,0.0,0.05263157894736842
2275,,0.0,0.3333333333333333
2276,,0.0,0.0
2277,,0.0,0.0
2278,,0.0,0.0
2279,,0.0,1.0
2280,,0.7307692307692307,0.0
2281,,0.0,0.0
2282,,0.0,0.5384615384615384
2283,,0.0,0.12244897959183673
2284,,0.0,0.28169014084507044
2285,,0.0,0.0
2286,,0.20833333333333334,0.0
2287,,0.0,0.0
2288,,0.0,0.0
2289,,0.0,0.0
2290,,0.0,0.0
2291,,0.0,0.0
2292,,0.8421052631578947,0.3829787234042553
2293,,0.0,0.5294117647058824
2294,,0.0,0.6764705882352942
2295,,0.0,0.0
2296,,0.6857142857142857,0.8
2297,,0.0,0.0
2298,,0.13636363636363635,0.0
2299,,0.0,0.0
2300,,0.0,0.0
2301,,0.058823529411764705,0.0
2302,,0.0,0.0
2303,,0.2727272727272727,0.2222222222222222
2304,,0.0,0.0
2305,,0.0,0.0
2306,,0.0,0.0
2307,,0.0,0.2631578947368421
2308,,0.1,0.15789473684210525
2309,,0.0,0.2909090909090909
2310,,0.0,0.08333333333333333
2311,,0.0,0.0
2312,,0.0,0.0
2313,,0.1,0.0
2314,,0.0,0.0
2315,,0.0,0.603448275862069
2316,,0.0,0.0
2317,,0.0,0.0
2318,,0.9230769230769231,0.0
2319,,0.0,0.0
2320,,0.0,0.0
2321,,0.0,0.0
2322,,0.45454545454545453,0.0
2323,,0.0,0.0
2324,,0.0,0.7291666666666666
2325,,0.010869565217391304,0.36363636363636365
2326,,0.0,0.0
2327,,0.45,0.16666666666666666
2328,,0.0,0.5833333333333334
2329,,0.0,0.6305637982195837
2330,,0.10526315789473684,0.15384615384615385
2331,,0.0,0.4117647058823529
2332,,0.16666666666666666,0.0
2333,,0.0,0.0
2334,,0.0,0.4
2335,,0.0,0.0
2336,,0.0,0.03571428571428571
2337,,0.0,0.3333333333333333
2338,,0.0,0.0
2339,,0.0,0.36363636363636365
2340,,0.0,0.0
2341,,0.25,0.0
2342,,0.0,0.2
2343,,0.32608695652173914,0.0
2344,,0.0,0.0
2345,,0.0,0.0
2346,,0.0,0.0
2347,,0.0,0.0
2348,,0.5,0.16
2349,,0.8615384615384616,0.0
2350,,0.0,0.0
2351,,0.5862068965517241,0.0
2352,,0.7692307692307693,0.0
2353,,0.0,0.0
2354,,0.0,0.0
2355,,0.0,0.11764705882352941
2356,,0.0,0.0
2357,,0.07692307692307693,0.3235294117647059
2358,,0.0,0.0
2359,,0.0,0.631578947368421
2360,,0.0,0.0625
2361,,0.9666666666666667,0.0
2362,,0.0,0.0
2363,,0.0,0.0
2364,,0.0,0.0
2365,,0.0,0.0
2366,,0.5,0.0
2367,,0.0,0.0
2368,,0.0,0.0
2369,,0.0,0.5625
2370,,0.0,0.0
2371,,0.2692307692307692,0.0
2372,,0.0,0.0
2373,,0.1111111111111111,0.0
2374,,0.34782608695652173,0.0
2375,,0.0,0.0
2376,,0.2,0.0
2377,,0.3157894736842105,0.0
2378,,0.0,0.060240963855421686
2379,,0.0,0.0
2380,,0.8571428571428571,0.2571428571428571
2381,,0.0,0.8571428571428571
2382,,0.0,0.0
2383,,0.0,0.0
2384,,0.0,0.0
2385,,0.7272727272727273,0.0
2386,,0.0,0.0
2387,,0.0,0.5714285714285714
2388,,0.0,0.0
2389,,0.0,0.0
2390,,0.6923076923076923,0.18181818181818182
2391,,0.0,0.4
2392,,0.0,0.5714285714285714
2393,,0.7692307692307693,0.0
2394,,0.796875,0.9333333333333333
2395,,0.0,0.3125
2396,,0.6551724137931034,0.0
2397,,0.0,0.0
2398,,0.0625,0.0
2399,,0.4307692307692308,0.0
2400,,0.0,0.42857142857142855
2401,,0.0,0.0
2402,,0.6593406593406593,0.09090909090909091
2403,,0.0,0.18518518518518517
2404,,0.0,0.35135135135135137
2405,,0.0,0.5
2406,,0.3076923076923077,0.09090909090909091
2407,,0.0,0.0
2408,,0.02857142857142857,0.46153846153846156
2409,,0.0,0.0
2410,,0.0,0.4090909090909091
2411,,0.0,0.0
2412,,0.0,0.6666666666666666
2413,,0.5555555555555556,0.0
2414,,0.0,0.11764705882352941
2415,,0.0,0.0
2416,,0.0,0.868421052631579
2417,,0.0,0.0
2418,,0.0,0.0
2419,,0.0,0.0
2420,,0.0,0.0
2421,,0.7142857142857143,0.0
2422,,0.0,0.0
2423,,0.125,0.16
2424,,0.0,0.0
2425,,0.0,0.0
2426,,0.0625,0.0
2427,,0.0,0.0
2428,,0.0,0.30434782608695654
2429,,0.45652173913043476,0.0
2430,,0.0,0.0
2431,,0.782608695652174,0.29411764705882354
2432,,0.0,0.0
2433,,0.6590909090909091,0.34375
2434,,0.0,0.1111111111111111
2435,,0.0,0.0
2436,,0.0,0.0
2437,,0.0,0.0
2438,,0.0,0.08571428571428572
2439,,0.05,0.1111111111111111
2440,,0.0,0.0
2441,,0.0,0.3695652173913043
2442,,0.4166666666666667,0.6111111111111112
2443,,0.0,0.0
2444,,0.0,0.0
2445,,0.0,0.0
2446,,0.0,0.0
2447,,0.3333333333333333,0.0
2448,,0.0,0.0
2449,,0.0,0.6666666666666666
2450,,0.0,0.0
2451,,0.0,0.0
2452,,0.0,0.0
2453,,0.0,0.0
2454,,0.0,0.07142857142857142
2455,,0.0,0.0
2456,,0.0,0.03125
2457,,0.0,0.0
2458,,0.3333333333333333,0.42857142857142855
2459,,0.0,0.0
2460,,0.6666666666666666,0.38461538461538464
2461,,0.0,0.7789473684210526
2462,,0.0,0.8695652173913043
2463,,0.0,0.75
2464,,0.2,0.5555555555555556
2465,,0.0,0.46153846153846156
2466,,0.4166666666666667,0.0
2467,,0.0,0.0
2468,,0.0,0.32142857142857145
2469,,0.0,0.0
2470,,0.5,0.5416666666666666
2471,,0.0,0.0
2472,,0.0,0.0
2473,,0.16666666666666666,0.058823529411764705
2474,,0.13333333333333333,0.21428571428571427
2475,,0.9230769230769231,0.0
2476,,0.0,0.0
2477,,0.6428571428571429,0.0
2478,,0.0,0.0
2479,,0.0,0.0
2480,,0.6666666666666666,0.0
2481,,0.0,0.0
2482,,0.0,0.4186046511627907
2483,,0.0,0.0
2484,,0.0,0.4745762711864407
2485,,0.4,0.0
2486,,0.0,0.0
2487,,0.65,0.0
2488,,0.0,0.0
2489,,0.0,0.7222222222222222
2490,,0.0,0.0
2491,,0.0,0.0
2492,,0.058823529411764705,0.0
2493,,0.045454545454545456,0.32142857142857145
2494,,0.0,0.0
2495,,0.0,0.0
2496,,0.0,0.0
2497,,0.0,0.8214285714285714
2498,,0.5,0.0
2499,,0.0,0.75
2500,,0.06060606060606061,0.0
2501,,0.0,0.0
2502,,0.0,0.0
2503,,0.0,0.0
2504,,0.0,0.0
2505,,0.5714285714285714,0.3333333333333333
2506,,0.0,0.36363636363636365
2507,,0.0,0.0
2508,,0.0,0.5
2509,,0.0,0.0
2510,,0.0,0.0
2511,,0.0,0.2727272727272727
2512,,0.0,0.0
2513,,0.0,0.0
2514,,0.0,0.0
2515,,0.0,0.0
2516,,0.5517241379310345,0.15384615384615385
2517,,0.0,0.0
2518,,0.48484848484848486,0.0
2519,,0.0,0.0
2520,,0.0,0.0
2521,,0.25,0.0
2522,,0.0,0.15384615384615385
2523,,0.0,0.0
2524,,0.0,0.0
2525,,0.6,0.0
2526,,0.0,0.14285714285714285
2527,,0.0,0.0
2528,,0.0,0.0
2529,,0.0,0.5555555555555556
2530,,0.0,0.0
2531,,0.23529411764705882,0.8
2532,,0.32,0.0
2533,,0.0,0.7894736842105263
2534,,0.36363636363636365,0.717948717948718
2535,,0.6111111111111112,0.6363636363636364
2536,,0.0,0.0
2537,,0.42857142857142855,0.0
2538,,0.0,0.0
2539,,0.0,0.0
2540,,0.0,0.7058823529411765
2541,,0.0,0.0
2542,,0.0,0.0
2543,,0.5,0.0
2544,,0.2826086956521739,0.0
2545,,0.0,0.0
2546,,0.2,0.7
2547,,0.8615384615384616,0.1
2548,,0.0,0.43333333333333335
2549,,0.5,0.13333333333333333
2550,,0.0,0.0
2551,,0.0,0.0
2552,,0.0,0.6111111111111112
2553,,0.0,0.0
2554,,0.0,0.0
2555,,0.0,0.0
2556,,0.010869565217391304,0.20833333333333334
2557,,0.16666666666666666,0.2
2558,,0.0,0.0
2559,,0.0,0.0
2560,,0.6666666666666666,0.0
2561,,0.04081632653061224,0.0
2562,,0.0,0.0
2563,,0.0,0.125
2564,,0.0,0.25
2565,,0.0,0.8431372549019608
2566,,0.0,0.0
2567,,0.0,0.0
2568,,0.0,0.2916666666666667
2569,,0.0,0.0
2570,,0.0,0.09090909090909091
2571,,0.5405405405405406,0.0
2572,,0.0,0.03333333333333333
2573,,0.0,0.0
2574,,0.0,0.0
2575,,0.0,0.0
2576,,0.0,0.0
2577,,0.0,0.2222222222222222
2578,,0.0,0.0
2579,,0.0,0.0
2580,,0.058823529411764705,0.696969696969697
2581,,0.0,0.0
2582,,0.3,0.0
2583,,0.0,0.35714285714285715
2584,,0.0,0.0
2585,,0.35714285714285715,0.0
2586,,0.5,0.0
2587,,0.47368421052631576,0.0
2588,,0.0,0.04258943781942157
2589,,0.0,0.0
2590,,0.0,0.0
2591,,0.0,0.0
2592,,0.75,0.0
2593,,0.0,0.0
2594,,0.0,0.75
2595,,0.0,0.0
2596,,0.0,0.3630000000000109
2597,,0.0,0.0
2598,,0.08695652173913043,0.3
2599,,0.46875,0.0625
2600,,0.0,0.0
2601,,0.0,0.6666666666666666
2602,,0.0,0.0
2603,,0.6666666666666666,0.0
2604,,0.0,0.0
2605,,0.29411764705882354,0.0
2606,,0.3333333333333333,0.0
2607,,0.0,0.21428571428571427
2608,,0.0,0.17647058823529413
2609,,0.0,0.0
2610,,0.0,0.4444444444444444
2611,,0.0,0.8
2612,,0.0,0.3125
2613,,0.0,0.3125
2614,,0.84375,0.0
2615,,0.0,0.0
2616,,0.0,0.5333333333333333
2617,,0.057777777777826285,0.5555555555555556
2618,,0.0,0.0
2619,,0.0,0.0
2620,,0.0,0.0
2621,,0.0625,0.0
2622,,0.0,0.0
2623,,0.0,0.15384615384615385
2624,,0.0,0.0625
2625,,0.03333333333333333,0.625
2626,,0.24324324324324326,0.35294117647058826
2627,,0.6764705882352942,0.0
2628,,0.0,0.125
2629,,0.0,0.0
2630,,0.0,0.0
2631,,0.2,0.0
2632,,0.0,0.0
2633,,0.0,0.8421052631578947
2634,,0.0,0.7037037037037037
2635,,0.0,0.08333333333333333
2636,,0.0,0.37037037037037035
2637,,0.0,0.14285714285714285
2638,,0.0,0.0625
2639,,0.0,0.0
2640,,0.0,0.4318181818181818
2641,,0.0,0.3076923076923077
2642,,0.3,0.0
2643,,0.5,0.0
2644,,0.0,0.625
2645,,0.0,0.0
2646,,0.25,0.0
2647,,0.0,0.23529411764705882
2648,,0.0,0.0
2649,,0.0,0.0
2650,,0.0,0.5344827586206896
2651,,0.44,0.30434782608695654
2652,,0.0,0.0
2653,,0.0,0.0
2654,,0.0,0.0
2655,,0.0,0.0
2656,,0.23529411764705882,1.0
2657,,0.0,0.475
2658,,0.44,0.0
2659,,0.0,0.0
2660,,0.058823529411764705,0.0
2661,,0.0,0.0
2662,,0.0,0.0
2663,,0.0,0.0
2664,,0.0,0.423728813559322
2665,,0.0,0.0
2666,,0.08,0.0
2667,,0.0,0.0
2668,,0.68,0.0
2669,,0.0,0.6363636363636364
2670,,0.0,0.0
2671,,0.0,0.6285714285714286
2672,,0.0,0.0
2673,,0.0,0.0
2674,,0.0,0.0
2675,,0.0,0.1388888888888889
2676,,0.0,0.3888888888888889
2677,,0.75,0.0
2678,,0.0,0.0
2679,,0.47619047619047616,0.7391304347826086
2680,,0.0,0.5277777777777778
2681,,0.08333333333333333,0.0
2682,,0.0,0.6666666666666666
2683,,0.0,0.0
2684,,0.0,0.0
2685,,0.38461538461538464,0.0
2686,,0.0,0.13333333333333333
2687,,0.2222222222222222,0.0
2688,,0.0,0.0
2689,,0.0,0.0
2690,,0.0,0.4166666666666667
2691,,0.0,0.0
2692,,0.0,0.25
2693,,0.48,0.5
2694,,0.0,0.0
2695,,0.6923076923076923,0.030303030303030304
2696,,0.0,0.8333333333333334
2697,,0.7368421052631579,0.0
2698,,0.0,0.05555555555555555
2699,,0.0,0.4745762711864407
2700,,0.0,0.5
2701,,0.0,0.0
2702,,0.0,0.0
2703,,0.0,0.0
2704,,0.0,0.5789473684210527
2705,,0.5588235294117647,0.0
2706,,0.0,0.0
2707,,0.0,0.0
2708,,0.3181818181818182,0.0
2709,,0.0,0.0
2710,,0.0,0.0
2711,,0.6486486486486487,0.0
2712,,0.0,0.6923076923076923
2713,,0.0,0.0
2714,,0.0,0.1
2715,,0.0,0.0
2716,,0.0,0.0
2717,,0.3953488372093023,0.17647058823529413
2718,,0.0,0.0
2719,,0.9,0.0
2720,,0.0,0.21428571428571427
2721,,0.42857142857142855,0.0
2722,,0.3888888888888889,0.0
2723,,0.06382978723404255,0.0
2724,,0.2,0.12244897959183673
2725,,0.0,0.0
2726,,0.0,0.0
2727,,0.0,0.7857142857142857
2728,,0.0,0.8709677419354839
2729,,0.16666666666666666,0.0
2730,,0.0,0.5263157894736842
2731,,0.0,0.4782608695652174
2732,,0.0,0.0
2733,,0.0,0.1875
2734,,0.5476190476190477,0.0
2735,,0.14285714285714285,0.0
2736,,0.0,0.0
2737,,0.0,0.1875
2738,,0.0,0.0
2739,,0.0,0.0
2740,,0.8214285714285714,0.0
2741,,0.0,0.0
2742,,0.5,0.10204081632653061
2743,,0.0,0.4915254237288136
2744,,0.0,0.5681818181818182
2745,,0.696969696969697,0.0
2746,,0.8292682926829268,0.0
2747,,0.0,0.0
2748,,0.0,0.0
2749,,0.0,0.0
2750,,0.0,0.0
2751,,0.0,0.0
2752,,0.0,0.6666666666666666
2753,,0.0,0.0
2754,,0.9032258064516129,0.0
2755,,0.0,0.0
2756,,0.0,0.0
2757,,0.0,0.0
2758,,0.0,0.09090909090909091
2759,,0.5238095238095238,0.0
2760,,0.0,0.0
2761,,0.0,0.0
2762,,0.0,0.1111111111111111
2763,,0.0,0.09090909090909091
2764,,0.0,0.0
2765,,0.0,0.0
2766,,0.8135593220338984,0.0
2767,,0.0,0.0
2768,,0.0,0.1111111111111111
2769,,0.29411764705882354,0.0
2770,,0.5294117647058824,0.0
2771,,0.5,0.0
2772,,0.0,0.625
2773,,0.0,0.3333333333333333
2774,,0.0,0.0
2775,,0.0,0.0
2776,,0.0,0.10526315789473684
2777,,0.0,0.0
2778,,0.42857142857142855,0.0
2779,,0.0,0.0
2780,,0.0,0.0
2781,,0.0,0.24691358024691357
2782,,0.55,0.0
2783,,0.0,0.8214285714285714
2784,,0.0,0.09090909090909091
2785,,0.19047619047619047,0.06666666666666667
2786,,0.0,0.0
2787,,0.4166666666666667,0.0
2788,,0.4583333333333333,0.27586206896551724
2789,,0.0,0.0
2790,,0.0,0.16666666666666666
2791,,0.0,0.0
2792,,0.0,0.3
2793,,0.0,0.6
2794,,0.0,0.4117647058823529
2795,,0.0,0.7380952380952381
2796,,0.0,0.375
2797,,0.0,0.8928571428571429
2798,,0.0,0.0
2799,,0.0,0.0
2800,,0.0,0.08333333333333333
2801,,0.8135593220338984,0.0
2802,,0.5238095238095238,0.0
2803,,0.0,0.625
2804,,0.0,0.0
2805,,0.0,0.35
2806,,0.42105263157894735,0.1111111111111111
2807,,0.9166666666666666,0.34210526315789475
2808,,0.0,0.0
2809,,0.5238095238095238,0.5
2810,,0.0,0.0
2811,,0.0,0.0
2812,,0.0,0.0
2813,,0.0,0.0
2814,,0.0,0.0
2815,,0.0,0.765625
2816,,0.0,0.0
2817,,0.6904761904761905,0.0
2818,,0.0,0.7391304347826086
2819,,0.0,0.25
2820,,0.0,0.0
2821,,0.0,0.0
2822,,0.0,0.0
2823,,0.0,0.0
2824,,0.0,0.18518518518518517
2825,,0.0,0.0
2826,,0.0,0.2
2827,,0.6216216216216216,0.0
2828,,0.0,0.0
2829,,0.0,0.32653061224489793
2830,,0.0,0.0
2831,,0.0,0.0
2832,,0.0,0.0
2833,,0.10526315789473684,0.0
2834,,0.0,0.0
2835,,0.0,0.0
2836,,0.15384615384615385,0.0
2837,,0.0,0.0
2838,,0.0,0.0
2839,,0.45,0.22535211267605634
2840,,0.0,0.0
2841,,0.0,0.0
2842,,0.2692307692307692,0.38333333333333336
2843,,0.0,0.0
2844,,0.0,0.0
2845,,0.0,0.7954545454545454
2846,,0.0,0.8260869565217391
2847,,0.08333333333333333,0.4
2848,,0.0,0.5333333333333333
2849,,0.0,0.0
2850,,0.696969696969697,0.5192878338278925
2851,,0.0,0.0
2852,,0.6666666666666666,0.0
2853,,0.0,0.0
2854,,0.2222222222222222,0.0
2855,,0.3333333333333333,0.0
2856,,0.0,0.0
2857,,0.0,0.5384615384615384
2858,,0.0,0.39473684210526316
2859,,0.0,0.0
2860,,0.6363636363636364,0.0
2861,,0.25,0.4418604651162791
2862,,0.0,0.0
2863,,0.0,0.4375
2864,,0.0,0.5882352941176471
2865,,0.0,0.13043478260869565
2866,,0.7666666666666667,0.6
2867,,0.0,0.95
2868,,0.0,0.0
2869,,0.5294117647058824,0.47368421052631576
2870,,0.08433734939759036,0.5833333333333334
2871,,0.0,0.42857142857142855
2872,,0.0,0.0
2873,,0.5,0.175
2874,,0.0,0.0
2875,,0.0,0.0
2876,,0.0,0.03333333333333333
2877,,0.0,0.0
2878,,0.0,0.30952380952380953
2879,,0.08,0.0
2880,,0.0,0.28125
2881,,0.0,0.0
2882,,0.0,0.0
2883,,0.0,0.0
2884,,0.3333333333333333,0.3333333333333333
2885,,0.0,0.0
2886,,0.0,0.8076923076923077
2887,,0.0,0.0
2888,,0.8666666666666667,0.0
2889,,0.5263157894736842,0.0
2890,,0.0,0.0
2891,,0.0,0.0
2892,,0.11363636363636363,0.0
2893,,0.0,0.4444444444444444
2894,,0.0,0.0
2895,,0.0,0.05263157894736842
2896,,0.0,0.0
2897,,0.0,0.0
2898,,0.5263157894736842,0.0
2899,,0.2727272727272727,0.5
2900,,0.0,0.16666666666666666
2901,,0.42857142857142855,0.0
2902,,0.0,0.0
2903,,0.0,0.0
2904,,0.0,0.0
2905,,0.8188888888888768,0.0
2906,,0.42105263157894735,0.6363636363636364
2907,,0.0,0.0
2908,,0.0,0.0
2909,,0.0,0.7021276595744681
2910,,0.18181818181818182,0.576271186440678
2911,,0.0,0.0
2912,,0.06060606060606061,0.0
2913,,0.0,0.0
2914,,0.058823529411764705,0.0
2915,,0.0,0.0
2916,,0.8974358974358975,0.8846153846153846
2917,,0.0,0.23529411764705882
2918,,0.0,0.0
2919,,0.0,0.4
2920,,0.0,0.0
2921,,0.0,0.0
2922,,0.0,0.3611111111111111
2923,,0.0,0.0
2924,,0.0,0.18181818181818182
2925,,0.6818181818181818,0.3333333333333333
2926,,0.0,0.15384615384615385
2927,,0.35294117647058826,0.0
2928,,0.0,0.125
2929,,0.2,0.0
2930,,0.0,0.11764705882352941
2931,,0.0,0.4166666666666667
2932,,0.4666666666666667,0.0
2933,,0.0,0.0
2934,,0.6818181818181818,0.0
2935,,0.0,0.0
2936,,0.6451612903225806,0.0
2937,,0.0,0.0
2938,,0.0,0.0
2939,,0.0,0.15
2940,,0.0,0.6363636363636364
2941,,0.0,0.0
2942,,0.0,0.0
2943,,0.0,0.0
2944,,0.0,0.0
2945,,0.25,0.0
2946,,0.0,0.0
2947,,0.0,0.0
2948,,0.0,0.0
2949,,0.5,0.5714285714285714
2950,,0.6111111111111112,0.4080118694362012
2951,,0.8571428571428571,0.21428571428571427
2952,,0.0,0.05
2953,,0.0,0.3333333333333333
2954,,0.0,0.2857142857142857
2955,,0.30434782608695654,0.0
2956,,0.3333333333333333,0.0
2957,,0.0,0.0
2958,,0.0,0.0
2959,,0.0,0.0
2960,,0.13333333333333333,0.0
2961,,0.0,0.14285714285714285
2962,,0.0,0.0
2963,,0.2894736842105263,0.2
2964,,0.0,0.0
2965,,0.0,0.0
2966,,0.0,0.8333333333333334
2967,,0.0,0.0
2968,,0.0,0.0
2969,,0.0,0.2857142857142857
2970,,0.0,0.28
2971,,0.0,0.0
2972,,0.6060606060606061,0.0
2973,,0.0,0.0
2974,,0.04081632653061224,0.23529411764705882
2975,,0.3333333333333333,0.0
2976,,0.46551724137931033,0.0
2977,,0.0,0.0
2978,,0.0,0.0
2979,,0.0,0.0
2980,,0.0,0.2727272727272727
2981,,0.0,0.18181818181818182
2982,,0.0,0.0
2983,,0.875,0.0
2984,,0.0,0.0
2985,,0.0,0.02857142857142857
2986,,0.0,0.0
2987,,0.0,0.0
2988,,0.1,0.8631578947368421
2989,,0.0,0.8431372549019608
2990,,0.0,0.0
2991,,0.0,0.42857142857142855
2992,,0.0,0.0
2993,,0.0,0.03571428571428571
2994,,0.0,0.0
2995,,0.0,0.2727272727272727
2996,,0.6521739130434783,0.0
2997,,0.75,0.0
2998,,0.0,0.0
2999,,0.9666666666666667,0.0
3000,,0.0,0.2222222222222222
3001,,0.18181818181818182,0.0
3002,,0.0,0.0
3003,,0.0,0.0
3004,,0.0,0.0
3005,,0.0,0.0
3006,,0.014285714285714285,0.0
3007,,0.0,0.0
3008,,0.0,0.0
3009,,0.0,0.0
3010,,0.0,0.3888888888888889
3011,,0.0,0.0
3012,,0.0,0.0
3013,,0.0,0.09523809523809523
3014,,0.125,0.0
3015,,0.0,0.0
3016,,0.0,0.0
3017,,0.0,0.0
3018,,0.0,0.0
3019,,0.6923076923076923,0.0
3020,,0.0,0.0
3021,,0.0,0.0
3022,,0.0,0.0
3023,,0.0,0.29411764705882354
3024,,0.0,0.0
3025,,0.0,0.0
3026,,0.0,0.0
3027,,0.0,0.0
3028,,0.0,0.0
3029,,0.0,0.0
3030,,0.0,0.8958333333333334
3031,,0.5,0.0
3032,,0.6111111111111112,0.0
3033,,0.25,0.8
3034,,0.0,0.0
3035,,0.5357142857142857,0.0
3036,,0.0,0.0
3037,,0.0,0.0
3038,,0.0,0.0
3039,,0.0,0.0
3040,,0.0,0.4117647058823529
3041,,0.0,0.3333333333333333
3042,,0.26666666666666666,0.18181818181818182
3043,,0.0,0.0
3044,,0.04081632653061224,0.0
3045,,0.0,0.0
3046,,0.0,0.0
3047,,0.0425531914893617,0.2857142857142857
3048,,0.0,0.0
3049,,0.0,0.34615384615384615
3050,,0.3181818181818182,0.0
3051,,0.0,0.25
3052,,0.6428571428571429,0.045454545454545456
3053,,0.6153846153846154,0.8421052631578947
3054,,0.4,0.2608695652173913
3055,,0.34782608695652173,0.0
3056,,0.0,0.0
3057,,0.0,0.0
